policy_id,customer_id,product_type,start_date,end_date,status,channel,discount_pct,gross_premium
P-000340,C-008097,auto,2024-04-23,2025-03-17,active,agent,0.0,407.12
P-000341,C-004877,homeowners,2024-10-15,2025-10-08,active,agent,0.033,284.82
P-000342,C-008841,auto,2024-10-05,2025-07-11,active,agent,0.088,625.27
P-000343,C-001915,homeowners,2024-01-01,2024-10-04,active,agent,0.024,242.22
P-000344,C-011292,homeowners,2024-12-02,2025-07-05,active,agent,0.06,337.24
P-000345,C-011441,renters,2024-07-16,2025-06-08,active,agent,0.123,88.31
P-000346,C-000242,homeowners,2024-12-10,2025-08-22,active,agent,0.01,404.27
P-000347,C-006217,commercial_property,2024-01-18,2024-07-26,active,online,0.0,2864.83
P-000348,C-005535,commercial_property,2024-01-01,2024-09-05,cancelled,online,0.034,5301.29
P-000349,C-009841,commercial_property,2024-10-03,2026-02-22,cancelled,agent,0.024,4640.23
P-000350,C-009816,renters,2024-04-29,2025-03-09,active,agent,0.071,102.51
P-000351,C-005448,homeowners,2024-04-01,2024-12-23,active,online,0.0,305.12
P-000352,C-008531,homeowners,2024-06-06,2025-02-02,active,agent,0.076,297.87
P-000353,C-000711,auto,2024-02-03,2025-01-25,active,online,0.023,391.22
P-000354,C-006689,auto,2024-08-11,2025-04-06,active,agent,0.061,387.83
P-000355,C-009074,homeowners,2024-01-14,2024-11-07,active,agent,0.017,478.51
P-000356,C-009756,auto,2024-10-01,2025-04-24,active,agent,0.068,271.62
P-000357,C-001878,auto,2024-06-12,2025-06-14,active,partner,0.0,332.46
P-000358,C-007069,auto,2024-04-21,2025-03-30,active,agent,0.113,518.49
P-000359,C-003079,auto,2024-02-26,2025-01-17,active,agent,0.048,362.11
P-000360,C-010721,homeowners,2024-11-30,2026-01-10,active,online,0.126,317.22
P-000361,C-011755,auto,2024-05-09,2024-11-12,active,agent,0.0,366.03
P-000362,C-000939,commercial_property,2024-05-02,2025-03-07,active,online,0.043,4265.2
P-000363,C-010898,auto,2024-11-23,2026-02-14,active,online,0.085,264.23
P-000364,C-002710,auto,2024-02-05,2025-04-24,active,agent,0.034,405.94
P-000365,C-004105,homeowners,2024-01-29,2024-11-13,active,online,0.028,335.73
P-000366,C-005619,auto,2024-04-04,2025-06-29,active,agent,0.063,374.67
P-000367,C-000643,renters,2024-01-13,2024-07-23,active,online,0.0,107.01
P-000368,C-005164,renters,2024-05-06,2025-08-30,lapsed,agent,0.03,228.73
P-000369,C-001603,auto,2024-04-15,2025-08-01,active,partner,0.042,445.81
P-000370,C-008917,auto,2024-05-29,2025-11-03,active,agent,0.049,473.57
P-000371,C-002911,homeowners,2024-09-16,2025-04-01,active,online,0.006,222.68
P-000372,C-002879,homeowners,2024-12-02,2026-04-12,active,online,0.078,266.6
P-000373,C-010142,homeowners,2024-05-18,2025-04-03,active,online,0.058,313.72
P-000374,C-000462,auto,2024-07-29,2025-01-31,active,online,0.066,459.17
P-000375,C-011236,auto,2024-11-25,2026-02-16,lapsed,agent,0.02,363.73
P-000376,C-010566,auto,2024-05-16,2025-08-30,active,agent,0.039,388.54
P-000377,C-006575,auto,2024-06-15,2025-04-21,active,agent,0.061,327.31
P-000378,C-004827,homeowners,2024-01-20,2025-06-14,lapsed,online,0.084,276.31
P-000379,C-007143,homeowners,2024-03-18,2025-04-27,active,agent,0.122,342.88
P-000380,C-008402,auto,2024-01-07,2025-01-15,lapsed,online,0.038,413.31
P-000381,C-001565,commercial_property,2024-03-11,2025-01-31,active,online,0.002,1019.56
P-000382,C-006724,auto,2024-06-14,2025-06-20,cancelled,agent,0.066,426.08
P-000383,C-001361,homeowners,2024-01-08,2025-06-30,active,agent,0.12,427.69
P-000384,C-010299,homeowners,2024-10-20,2025-10-25,active,agent,0.053,276.83
P-000385,C-001200,commercial_property,2024-02-02,2025-01-16,active,online,0.09,1068.31
P-000386,C-003844,commercial_property,2024-08-21,2025-02-28,active,online,0.085,4370.45
P-000387,C-002644,auto,2024-09-10,2025-06-24,lapsed,online,0.032,481.3
P-000388,C-009443,auto,2024-05-09,2025-09-11,active,agent,0.034,517.99
P-000389,C-004914,auto,2024-12-08,2026-05-14,active,agent,0.006,342.71
P-000390,C-000201,renters,2024-11-03,2026-03-23,lapsed,online,0.024,227.67
P-000391,C-002730,homeowners,2024-07-10,2025-08-23,active,agent,0.017,322.73
P-000392,C-007580,auto,2024-02-19,2025-01-25,active,agent,0.017,414.27
P-000393,C-009210,auto,2024-06-05,2025-06-22,active,online,0.095,275.72
P-000394,C-009576,homeowners,2024-07-11,2025-02-26,active,agent,0.06,267.63
P-000395,C-008069,auto,2024-10-26,2025-06-22,lapsed,online,0.041,544.33
P-000396,C-007718,homeowners,2024-09-10,2025-04-20,active,online,0.048,317.54
P-000397,C-011359,auto,2024-05-10,2025-03-07,active,partner,0.054,338.03
P-000398,C-009700,homeowners,2024-04-16,2025-02-06,active,partner,0.022,315.57
P-000399,C-009419,commercial_property,2024-05-25,2025-10-11,cancelled,online,0.016,4808.42
P-000400,C-006072,auto,2024-01-13,2025-04-20,active,agent,0.016,456.6
P-000401,C-009498,auto,2024-05-12,2025-03-22,active,agent,0.057,333.38
P-000402,C-002452,homeowners,2024-01-23,2025-04-28,active,agent,0.065,385.85
P-000403,C-007775,auto,2024-08-19,2026-01-02,active,agent,0.076,402.83
P-000404,C-002494,auto,2024-12-04,2025-07-07,active,partner,0.063,251.52
P-000405,C-000475,auto,2024-10-05,2025-09-01,active,online,0.0,428.78
P-000406,C-002198,homeowners,2024-01-14,2024-08-24,active,online,0.049,499.21
P-000407,C-008248,auto,2024-12-01,2026-02-14,active,agent,0.076,342.26
P-000408,C-006334,commercial_property,2024-01-08,2024-10-17,active,agent,0.057,4093.1
P-000409,C-008796,homeowners,2024-01-29,2025-02-15,active,online,0.107,253.69
P-000410,C-007442,auto,2024-02-15,2024-09-05,active,agent,0.049,307.31
P-000411,C-000203,homeowners,2024-06-01,2025-06-14,active,online,0.061,286.17
P-000412,C-001181,auto,2024-07-09,2025-07-28,active,agent,0.058,607.55
P-000413,C-009940,auto,2024-05-05,2025-03-20,active,online,0.116,308.35
P-000414,C-010127,auto,2024-08-29,2025-12-03,active,agent,0.0,317.64
P-000415,C-001935,auto,2024-01-04,2024-07-03,active,online,0.039,426.33
P-000416,C-001301,auto,2024-06-18,2025-02-20,active,online,0.0,441.96
P-000417,C-008087,commercial_property,2024-01-29,2025-02-26,active,agent,0.0,2181.21
P-000418,C-009410,homeowners,2024-05-19,2025-04-10,lapsed,agent,0.054,389.03
P-000419,C-004296,auto,2024-01-18,2024-08-11,active,online,0.06,485.49
P-000420,C-007600,renters,2024-10-07,2025-10-30,active,agent,0.052,98.33
P-000421,C-011716,commercial_property,2024-05-09,2025-06-18,active,online,0.101,2123.92
P-000422,C-008340,homeowners,2024-02-19,2025-05-23,active,online,0.094,237.93
P-000423,C-008621,auto,2024-12-18,2025-11-13,active,agent,0.15,224.26
P-000424,C-008048,auto,2024-06-15,2025-09-19,lapsed,online,0.031,279.48
P-000425,C-009332,homeowners,2024-02-20,2024-10-14,active,agent,0.089,413.93
P-000426,C-006151,homeowners,2024-08-16,2025-10-04,active,online,0.117,276.31
P-000427,C-003649,homeowners,2024-07-20,2025-10-02,cancelled,agent,0.111,266.8
P-000428,C-009957,homeowners,2024-05-08,2025-10-07,lapsed,online,0.022,337.52
P-000429,C-005106,auto,2024-11-01,2025-05-03,active,partner,0.123,456.45
P-000430,C-011377,auto,2024-10-30,2025-10-28,active,agent,0.008,454.11
P-000431,C-006723,renters,2024-02-12,2025-01-09,active,agent,0.025,179.71
P-000432,C-006332,auto,2024-07-02,2025-02-09,active,online,0.085,472.99
P-000433,C-005271,commercial_property,2024-11-18,2025-06-27,active,agent,0.088,4089.05
P-000434,C-001937,auto,2024-06-23,2025-02-05,active,online,0.0,473.51
P-000435,C-011238,auto,2024-01-24,2024-11-06,active,agent,0.116,383.06
P-000436,C-002789,homeowners,2024-01-05,2025-01-21,active,online,0.052,390.92
P-000437,C-007797,renters,2024-03-10,2025-06-24,lapsed,agent,0.07,93.38
P-000438,C-002621,auto,2024-11-27,2025-09-18,active,agent,0.028,340.61
P-000439,C-009186,auto,2024-04-04,2025-05-03,active,agent,0.092,263.86
P-000440,C-004752,commercial_property,2024-05-31,2025-05-15,active,agent,0.024,4085.05
P-000441,C-008914,auto,2024-06-11,2025-09-08,active,agent,0.139,320.04
P-000442,C-003171,auto,2024-06-06,2025-10-09,active,agent,0.0,430.16
P-000443,C-011315,renters,2024-10-12,2025-11-07,active,agent,0.068,176.39
P-000444,C-010391,auto,2024-06-09,2025-10-28,active,online,0.029,514.57
P-000445,C-001052,commercial_property,2024-12-29,2025-10-10,active,online,0.069,3510.29
P-000446,C-007051,homeowners,2024-10-16,2025-05-08,active,agent,0.054,234.17
P-000447,C-003793,auto,2024-06-20,2024-12-30,lapsed,online,0.059,421.82
P-000448,C-007652,homeowners,2024-08-19,2025-12-27,active,agent,0.025,369.91
P-000449,C-001698,renters,2024-01-08,2025-04-01,lapsed,agent,0.005,179.06
P-000450,C-000840,auto,2024-02-17,2024-08-22,active,agent,0.0,292.42
P-000451,C-002415,homeowners,2024-10-23,2025-10-15,active,agent,0.008,383.52
P-000452,C-006415,commercial_property,2024-09-19,2026-01-04,active,online,0.066,4717.58
P-000453,C-004113,auto,2024-01-19,2024-09-01,active,online,0.029,412.84
P-000454,C-003281,auto,2024-01-09,2025-05-01,active,agent,0.022,307.02
P-000455,C-002195,renters,2024-10-09,2025-11-23,active,partner,0.0,137.72
P-000456,C-007861,auto,2024-11-01,2025-05-22,active,agent,0.108,295.33
P-000457,C-011378,auto,2024-09-21,2025-11-14,active,online,0.029,381.75
P-000458,C-001249,auto,2024-08-26,2025-09-03,active,partner,0.035,284.62
P-000459,C-003371,auto,2024-06-10,2025-10-12,lapsed,agent,0.083,335.16
P-000460,C-004104,auto,2024-02-08,2024-09-24,active,agent,0.035,363.26
P-000461,C-005921,auto,2024-01-05,2024-11-15,active,agent,0.072,334.08
P-000462,C-001068,auto,2024-08-30,2025-11-30,active,online,0.067,322.6
P-000463,C-010032,commercial_property,2024-10-15,2025-11-24,active,agent,0.105,1759.09
P-000464,C-009603,auto,2024-10-15,2026-03-01,active,agent,0.0,486.19
P-000465,C-001489,auto,2024-05-25,2024-11-29,active,agent,0.042,404.35
P-000466,C-010382,renters,2024-11-18,2026-01-23,active,online,0.013,139.22
P-000467,C-001739,homeowners,2024-08-08,2025-06-15,cancelled,agent,0.101,292.88
P-000468,C-007333,commercial_property,2024-06-19,2025-08-04,active,agent,0.086,4684.43
P-000469,C-002422,auto,2024-01-22,2025-03-26,active,agent,0.054,357.61
P-000470,C-009541,homeowners,2024-12-12,2026-03-24,active,agent,0.069,252.53
P-000471,C-000704,auto,2024-09-26,2025-12-21,lapsed,agent,0.017,355.6
P-000472,C-005611,homeowners,2024-05-13,2025-11-03,active,partner,0.0,307.66
P-000473,C-007581,auto,2024-10-06,2025-08-02,active,agent,0.048,427.37
P-000474,C-001016,auto,2024-05-02,2025-01-12,active,online,0.041,255.65
P-000475,C-010628,auto,2024-08-04,2025-09-27,active,online,0.118,382.37
P-000476,C-000214,auto,2024-09-14,2025-10-06,active,online,0.015,296.0
P-000477,C-008015,auto,2024-08-20,2026-01-16,cancelled,online,0.052,346.77
P-000478,C-005619,auto,2024-05-31,2025-05-28,active,online,0.042,539.29
P-000479,C-005383,auto,2024-06-13,2025-04-09,lapsed,agent,0.049,501.88
P-000480,C-000850,auto,2024-08-31,2025-07-24,active,online,0.043,430.69
P-000481,C-011283,auto,2024-04-09,2025-01-31,active,agent,0.087,255.72
P-000482,C-009068,auto,2024-05-27,2025-02-20,lapsed,agent,0.086,479.46
P-000483,C-007982,auto,2024-07-18,2025-11-27,active,partner,0.112,394.58
P-000484,C-005720,auto,2024-12-18,2025-07-30,lapsed,agent,0.036,449.38
P-000485,C-009003,homeowners,2024-08-26,2025-09-21,active,agent,0.043,301.63
P-000486,C-003459,homeowners,2024-05-07,2025-01-21,active,agent,0.0,336.93
P-000487,C-007269,auto,2024-11-19,2026-02-15,active,agent,0.042,366.62
P-000488,C-002296,commercial_property,2024-12-29,2026-01-27,active,online,0.016,1322.11
P-000489,C-001502,homeowners,2024-06-28,2025-02-21,active,agent,0.126,328.63
P-000490,C-002407,renters,2024-06-22,2025-05-22,active,agent,0.0,140.54
P-000491,C-004768,renters,2024-11-06,2025-05-29,active,agent,0.085,165.97
P-000492,C-009716,renters,2024-05-19,2025-03-21,active,online,0.053,137.22
P-000493,C-005232,auto,2024-06-10,2025-04-03,active,online,0.032,363.98
P-000494,C-005922,auto,2024-04-10,2025-05-29,active,agent,0.032,273.27
P-000495,C-002360,auto,2024-02-01,2025-06-07,lapsed,online,0.118,365.92
P-000496,C-006348,renters,2024-09-12,2025-06-06,active,agent,0.047,128.94
P-000497,C-001311,auto,2024-05-10,2025-03-27,active,agent,0.076,317.22
P-000498,C-007370,homeowners,2024-06-27,2025-08-15,active,online,0.036,473.3
P-000499,C-003870,homeowners,2024-09-15,2026-01-28,active,agent,0.0,348.57
P-000500,C-002997,auto,2024-10-07,2026-03-19,active,agent,0.001,302.57
P-000501,C-006349,auto,2024-06-22,2025-09-19,active,agent,0.022,400.45
P-000502,C-004823,auto,2024-05-09,2025-02-15,active,partner,0.051,394.82
P-000503,C-006700,homeowners,2024-08-21,2025-12-01,active,agent,0.081,273.36
P-000504,C-000929,renters,2024-03-26,2025-02-20,active,online,0.077,97.29
P-000505,C-011428,auto,2024-07-05,2025-01-16,active,agent,0.064,406.27
P-000506,C-007953,auto,2024-12-30,2026-04-02,active,agent,0.0,577.02
P-000507,C-009915,renters,2024-07-19,2025-09-28,active,agent,0.084,172.09
P-000508,C-008212,auto,2024-01-06,2024-08-30,active,agent,0.007,493.87
P-000509,C-004750,auto,2024-11-25,2026-05-12,active,agent,0.049,427.85
P-000510,C-003682,auto,2024-12-10,2025-12-24,active,agent,0.019,376.44
P-000511,C-008372,auto,2024-10-21,2025-11-30,active,online,0.027,395.8
P-000512,C-011011,auto,2024-12-12,2026-05-06,active,agent,0.0,383.74
P-000513,C-004377,homeowners,2024-11-01,2025-11-30,active,partner,0.061,260.0
P-000514,C-006919,renters,2024-09-18,2026-02-27,active,partner,0.07,165.55
P-000515,C-008381,auto,2024-08-04,2025-04-07,active,partner,0.024,445.11
P-000516,C-007789,homeowners,2024-05-11,2025-06-26,active,agent,0.0,327.06
P-000517,C-009723,auto,2024-06-08,2025-11-19,active,online,0.017,435.72
P-000518,C-002400,auto,2024-01-30,2025-02-28,active,agent,0.098,522.96
P-000519,C-004174,renters,2024-03-31,2025-08-12,active,online,0.016,175.31
P-000520,C-004561,auto,2024-09-29,2025-07-20,active,online,0.091,392.74
P-000521,C-007820,renters,2024-07-24,2025-07-05,lapsed,agent,0.114,121.97
P-000522,C-005893,auto,2024-09-12,2025-11-09,active,online,0.011,385.0
P-000523,C-006656,auto,2024-12-27,2026-02-02,lapsed,online,0.068,379.89
P-000524,C-009319,commercial_property,2024-05-06,2025-02-07,active,online,0.032,4285.68
P-000525,C-004466,auto,2024-02-06,2025-04-21,lapsed,agent,0.059,382.33
P-000526,C-004874,renters,2024-08-12,2025-02-22,active,online,0.038,134.42
P-000527,C-010554,homeowners,2024-11-05,2025-12-24,active,agent,0.064,254.58
P-000528,C-005000,homeowners,2024-01-26,2024-09-07,cancelled,online,0.063,262.52
P-000529,C-006469,auto,2024-01-04,2024-12-04,active,agent,0.072,470.19
P-000530,C-007086,commercial_property,2024-08-04,2025-10-18,active,online,0.066,5376.03
P-000531,C-007101,auto,2024-03-02,2025-05-23,active,agent,0.045,422.59
P-000532,C-004300,auto,2024-02-11,2025-01-24,active,agent,0.119,382.25
P-000533,C-004596,homeowners,2024-03-29,2025-02-22,active,agent,0.038,362.84
P-000534,C-009197,renters,2024-09-07,2025-05-09,active,agent,0.048,105.94
P-000535,C-002143,homeowners,2024-01-24,2025-03-25,active,agent,0.083,254.64
P-000536,C-005468,homeowners,2024-05-10,2025-07-14,active,agent,0.068,396.86
P-000537,C-009904,commercial_property,2024-03-09,2025-06-12,active,agent,0.001,2999.89
P-000538,C-011297,homeowners,2024-05-06,2025-09-11,active,agent,0.0,301.26
P-000539,C-005900,auto,2024-04-04,2025-07-04,active,agent,0.058,427.36
P-000540,C-004533,homeowners,2024-05-02,2025-09-11,active,online,0.091,358.43
P-000541,C-005356,renters,2024-02-04,2025-04-26,lapsed,partner,0.026,103.85
P-000542,C-011394,auto,2024-09-25,2025-12-31,active,agent,0.034,517.08
P-000543,C-006790,auto,2024-04-09,2025-01-19,active,agent,0.096,380.93
P-000544,C-008066,auto,2024-05-07,2024-12-09,active,agent,0.041,408.27
P-000545,C-010285,auto,2024-01-19,2024-09-11,active,agent,0.013,697.68
P-000546,C-003819,auto,2024-10-23,2025-11-27,active,agent,0.102,301.71
P-000547,C-006475,homeowners,2024-02-19,2025-03-24,active,online,0.059,274.89
P-000548,C-002834,renters,2024-04-03,2025-09-16,cancelled,agent,0.021,141.98
P-000549,C-001697,auto,2024-12-20,2026-01-12,active,agent,0.041,264.13
P-000550,C-007577,auto,2024-08-15,2025-06-11,active,online,0.015,565.99
P-000551,C-011901,renters,2024-07-26,2025-10-21,cancelled,agent,0.027,106.2
P-000552,C-010327,commercial_property,2024-08-01,2025-04-20,active,agent,0.0,5205.37
P-000553,C-000960,auto,2024-09-05,2025-08-14,active,online,0.028,267.87
P-000554,C-003439,renters,2024-05-13,2025-02-20,active,online,0.047,138.35
P-000555,C-003812,auto,2024-09-08,2025-08-25,active,agent,0.043,342.54
P-000556,C-005495,auto,2024-12-09,2026-03-02,active,online,0.047,309.8
P-000557,C-010137,homeowners,2024-03-03,2024-09-25,active,agent,0.0,277.15
P-000558,C-009941,auto,2024-08-17,2025-03-22,active,agent,0.017,411.83
P-000559,C-000804,auto,2024-07-28,2025-11-29,active,online,0.08,466.54
P-000560,C-001953,homeowners,2024-08-03,2025-02-01,active,agent,0.06,341.02
P-000561,C-004919,auto,2024-10-18,2025-04-17,active,online,0.015,365.44
P-000562,C-006899,homeowners,2024-12-05,2026-01-19,active,agent,0.045,328.58
P-000563,C-011361,auto,2024-08-19,2025-09-18,active,online,0.006,398.56
P-000564,C-007109,homeowners,2024-08-13,2025-10-12,lapsed,agent,0.0,356.5
P-000565,C-005044,homeowners,2024-02-10,2024-12-18,cancelled,agent,0.031,335.47
P-000566,C-004982,renters,2024-04-27,2024-11-16,active,online,0.012,185.56
P-000567,C-003669,commercial_property,2024-02-02,2025-01-09,active,online,0.042,4649.1
P-000568,C-010614,homeowners,2024-03-21,2024-11-12,active,online,0.125,413.53
P-000569,C-001307,auto,2024-12-25,2026-03-06,active,agent,0.059,309.58
P-000570,C-010056,auto,2024-03-04,2024-12-31,active,online,0.077,387.42
P-000571,C-011593,homeowners,2024-12-15,2025-12-24,active,online,0.0,246.96
P-000572,C-003486,homeowners,2024-08-30,2025-06-23,active,agent,0.014,463.13
P-000573,C-006826,auto,2024-11-02,2025-10-24,active,agent,0.056,508.74
P-000574,C-001138,homeowners,2024-09-11,2025-08-20,active,agent,0.055,278.78
P-000575,C-000875,auto,2024-03-29,2025-05-31,active,partner,0.065,402.83
P-000576,C-005705,commercial_property,2024-09-01,2025-08-20,lapsed,online,0.018,5394.07
P-000577,C-008636,auto,2024-08-22,2025-07-10,active,agent,0.037,392.1
P-000578,C-008525,homeowners,2024-02-07,2025-04-25,active,online,0.059,242.9
P-000579,C-007887,auto,2024-07-20,2025-10-15,active,agent,0.077,421.11
P-000580,C-011922,commercial_property,2024-01-12,2025-04-20,active,agent,0.058,2952.64
P-000581,C-008721,homeowners,2024-04-21,2024-12-26,active,agent,0.079,280.11
P-000582,C-007831,auto,2024-05-24,2025-09-07,active,online,0.0,394.93
P-000583,C-003662,auto,2024-08-01,2025-08-28,active,online,0.035,369.56
P-000584,C-009043,auto,2024-03-14,2024-11-21,active,partner,0.098,245.38
P-000585,C-005326,renters,2024-02-23,2025-03-05,active,agent,0.05,135.23
P-000586,C-001953,auto,2024-05-31,2025-03-05,active,agent,0.086,465.8
P-000587,C-009122,auto,2024-03-02,2024-09-13,active,partner,0.077,380.92
P-000588,C-005132,homeowners,2024-12-01,2025-10-27,active,agent,0.052,295.14
P-000589,C-006215,renters,2024-11-21,2026-01-16,active,agent,0.143,207.16
P-000590,C-000006,auto,2024-02-18,2025-02-04,active,online,0.0,363.89
P-000591,C-008262,homeowners,2024-04-30,2025-05-23,active,agent,0.0,320.4
P-000592,C-011164,homeowners,2024-01-27,2025-01-13,lapsed,agent,0.002,351.55
P-000593,C-008532,homeowners,2024-12-19,2025-12-14,active,online,0.097,224.53
P-000594,C-006906,homeowners,2024-08-19,2025-12-12,cancelled,agent,0.06,296.84
P-000595,C-007290,auto,2024-11-12,2025-06-24,active,agent,0.037,364.69
P-000596,C-003235,homeowners,2024-09-07,2025-09-16,active,agent,0.077,420.15
P-000597,C-010022,auto,2024-06-27,2025-06-08,active,agent,0.106,495.5
P-000598,C-009165,auto,2024-03-20,2025-05-08,active,agent,0.045,407.64
P-000599,C-001830,commercial_property,2024-01-11,2025-06-01,lapsed,agent,0.072,3366.75
