claim_id,policy_id,product_type,loss_date,peril,status,reserve,paid,report_date,close_date,severity_band
CL-0000262,P-001240,auto,2025-09-28,comprehensive,closed,0.0,412.96,2025-09-28,2025-10-20,medium
CL-0000263,P-001245,commercial_property,2024-05-02,fire,open,612.08,1827.32,2024-05-02,,low
CL-0000264,P-001246,auto,2024-04-24,comprehensive,closed,0.0,1350.86,2024-04-24,2024-05-08,low
CL-0000265,P-001250,homeowners,2025-12-07,hail,closed,0.0,2945.08,2025-12-07,2025-12-14,medium
CL-0000266,P-001250,homeowners,2024-05-28,water_damage,closed,0.0,1922.01,2024-05-28,2024-06-09,low
CL-0000267,P-001254,auto,2024-04-16,comprehensive,closed,0.0,2762.91,2024-04-16,2024-05-05,medium
CL-0000268,P-001256,homeowners,2025-05-11,water_damage,closed,0.0,3574.13,2025-05-11,2025-05-18,low
CL-0000269,P-001256,homeowners,2025-04-22,water_damage,closed,0.0,8824.01,2025-04-22,2025-04-30,medium
CL-0000270,P-001256,homeowners,2025-04-09,theft,denied,0.0,0.0,2025-04-09,2025-05-05,low
CL-0000271,P-001261,renters,2024-03-04,theft,closed,0.0,642.27,2024-03-04,2024-04-17,medium
CL-0000272,P-001262,homeowners,2025-01-19,water_damage,closed,0.0,1937.59,2025-01-19,2025-01-30,low
CL-0000273,P-001264,auto,2024-08-14,collision,closed,0.0,1610.28,2024-08-14,2024-09-12,medium
CL-0000274,P-001265,auto,2025-10-05,collision,closed,0.0,3738.16,2025-10-05,2025-10-23,high
CL-0000275,P-001266,renters,2025-01-13,water_damage,closed,0.0,2801.27,2025-01-13,2025-01-27,low
CL-0000276,P-001273,homeowners,2024-08-28,hail,closed,0.0,1515.38,2024-08-28,2024-09-03,medium
CL-0000277,P-001275,auto,2024-09-02,theft,closed,0.0,2764.75,2024-09-02,2024-10-02,low
CL-0000278,P-001275,auto,2025-03-25,collision,closed,0.0,4139.37,2025-03-25,2025-03-29,low
CL-0000279,P-001279,auto,2025-11-05,collision,open,1288.83,2321.43,2025-11-05,,medium
CL-0000280,P-001284,auto,2025-02-27,collision,open,491.95,1216.8,2025-02-27,,high
CL-0000281,P-001290,auto,2024-12-25,collision,open,3375.0,6067.23,2024-12-25,,low
CL-0000282,P-001297,auto,2024-03-05,collision,closed,0.0,2867.04,2024-03-05,2024-03-10,low
CL-0000283,P-001311,homeowners,2024-05-28,hail,closed,0.0,2124.76,2024-05-28,2024-05-30,medium
CL-0000284,P-001314,auto,2024-06-28,collision,closed,0.0,1564.4,2024-06-28,2024-07-06,medium
CL-0000285,P-001332,renters,2024-06-22,water_damage,open,4059.89,6494.24,2024-06-22,,medium
CL-0000286,P-001336,auto,2025-05-13,collision,closed,0.0,6433.1,2025-05-13,2025-05-20,low
CL-0000287,P-001337,homeowners,2025-05-06,water_damage,closed,0.0,690.32,2025-05-06,2025-05-13,high
CL-0000288,P-001345,auto,2024-02-07,collision,closed,0.0,957.89,2024-02-07,2024-02-28,medium
CL-0000289,P-001350,auto,2025-08-19,comprehensive,open,1033.91,3154.72,2025-08-19,,low
CL-0000290,P-001351,auto,2025-03-26,theft,closed,0.0,1937.33,2025-03-26,2025-04-06,low
CL-0000291,P-001357,auto,2024-12-28,collision,open,844.54,2444.38,2024-12-28,,medium
CL-0000292,P-001362,auto,2024-12-12,collision,denied,0.0,0.0,2024-12-12,2024-12-31,medium
CL-0000293,P-001365,auto,2024-01-08,collision,closed,0.0,1071.28,2024-01-08,2024-01-24,low
CL-0000294,P-001366,auto,2025-07-21,comprehensive,closed,0.0,1517.56,2025-07-21,2025-08-24,medium
CL-0000295,P-001366,auto,2025-06-16,collision,open,1257.16,1846.07,2025-06-16,,medium
CL-0000296,P-001369,auto,2025-02-16,comprehensive,closed,0.0,2719.91,2025-02-16,2025-02-28,medium
CL-0000297,P-001369,auto,2025-06-01,collision,closed,0.0,2072.26,2025-06-01,2025-06-26,high
CL-0000298,P-001385,auto,2024-12-15,theft,closed,0.0,606.95,2024-12-15,2025-01-13,low
CL-0000299,P-001393,auto,2025-01-11,collision,closed,0.0,2684.18,2025-01-11,2025-02-01,low
CL-0000300,P-001399,auto,2024-12-22,theft,closed,0.0,869.64,2024-12-22,2025-01-03,low
CL-0000301,P-001402,auto,2025-10-08,collision,closed,0.0,498.99,2025-10-08,2025-10-21,medium
CL-0000302,P-001402,auto,2026-03-25,collision,open,2628.28,4022.47,2026-03-25,,low
CL-0000303,P-001409,auto,2025-09-19,collision,closed,0.0,6821.76,2025-09-19,2025-11-12,medium
CL-0000304,P-001410,homeowners,2025-08-18,hail,closed,0.0,3345.36,2025-08-18,2025-08-23,medium
CL-0000305,P-001410,homeowners,2024-05-05,hail,closed,0.0,2588.14,2024-05-05,2024-05-17,low
CL-0000306,P-001422,auto,2024-11-22,collision,open,1826.88,2848.49,2024-11-22,,low
CL-0000307,P-001423,auto,2024-06-23,collision,denied,0.0,0.0,2024-06-23,2024-07-19,medium
CL-0000308,P-001426,homeowners,2024-11-18,water_damage,closed,0.0,2494.05,2024-11-18,2024-12-11,low
CL-0000309,P-001428,auto,2025-12-01,collision,closed,0.0,7168.98,2025-12-01,2026-01-03,low
CL-0000310,P-001434,auto,2025-06-07,collision,closed,0.0,4974.15,2025-06-07,2025-07-09,medium
CL-0000311,P-001450,homeowners,2024-11-20,fire,closed,0.0,2411.6,2024-11-20,2024-12-21,low
CL-0000312,P-001454,auto,2025-03-23,comprehensive,open,503.24,1651.8,2025-03-23,,medium
CL-0000313,P-001460,auto,2024-09-24,collision,closed,0.0,2702.3,2024-09-24,2024-10-08,low
CL-0000314,P-001462,homeowners,2025-04-22,water_damage,closed,0.0,1493.85,2025-04-22,2025-05-02,low
CL-0000315,P-001465,auto,2025-10-19,theft,closed,0.0,628.77,2025-10-19,2025-11-06,high
CL-0000316,P-001467,commercial_property,2025-06-10,water_damage,closed,0.0,618.47,2025-06-10,2025-06-27,low
CL-0000317,P-001467,commercial_property,2025-01-18,fire,closed,0.0,15384.96,2025-01-18,2025-02-18,high
CL-0000318,P-001470,auto,2025-12-20,collision,closed,0.0,1864.23,2025-12-20,2025-12-26,medium
CL-0000319,P-001470,auto,2025-03-24,comprehensive,open,1041.63,2952.5,2025-03-24,,low
CL-0000320,P-001472,homeowners,2025-01-11,fire,open,2520.41,10540.11,2025-01-11,,low
CL-0000321,P-001472,homeowners,2024-11-12,hail,closed,0.0,4189.86,2024-11-12,2024-12-15,medium
CL-0000322,P-001472,homeowners,2025-12-12,hail,denied,0.0,0.0,2025-12-12,2025-12-18,low
CL-0000323,P-001473,auto,2024-05-02,comprehensive,closed,0.0,818.94,2024-05-02,2024-05-22,low
CL-0000324,P-001475,homeowners,2025-08-18,hail,closed,0.0,1905.05,2025-08-18,2025-09-01,high
CL-0000325,P-001477,auto,2025-07-10,collision,closed,0.0,1380.05,2025-07-10,2025-08-01,low
CL-0000326,P-001479,auto,2024-01-12,collision,closed,0.0,4160.17,2024-01-12,2024-01-19,medium
CL-0000327,P-001483,homeowners,2025-03-11,hail,closed,0.0,1821.05,2025-03-11,2025-04-04,medium
CL-0000328,P-001489,auto,2024-02-09,collision,open,2749.83,4357.52,2024-02-09,,low
CL-0000329,P-001490,auto,2024-01-09,collision,denied,0.0,0.0,2024-01-09,2024-01-16,medium
CL-0000330,P-001498,homeowners,2025-06-27,hail,closed,0.0,3084.4,2025-06-27,2025-07-04,low
CL-0000331,P-001498,homeowners,2025-04-04,fire,closed,0.0,1957.5,2025-04-04,2025-04-22,medium
CL-0000332,P-001500,auto,2025-07-02,comprehensive,closed,0.0,1987.71,2025-07-02,2025-07-06,medium
CL-0000333,P-001509,homeowners,2024-03-27,hail,open,3080.29,8852.77,2024-03-27,,low
CL-0000334,P-001519,homeowners,2025-01-17,water_damage,closed,0.0,2874.55,2025-01-17,2025-01-25,low
CL-0000335,P-001521,auto,2024-08-23,collision,closed,0.0,2888.09,2024-08-23,2024-09-03,medium
CL-0000336,P-001537,auto,2024-03-05,comprehensive,closed,0.0,6038.13,2024-03-05,2024-03-08,low
CL-0000337,P-001541,homeowners,2025-12-11,water_damage,closed,0.0,1031.75,2025-12-11,2025-12-16,low
CL-0000338,P-001546,auto,2024-02-16,collision,closed,0.0,2743.91,2024-02-16,2024-02-23,low
CL-0000339,P-001567,homeowners,2024-08-02,hail,closed,0.0,6350.8,2024-08-02,2024-08-19,low
CL-0000340,P-001570,auto,2024-12-06,comprehensive,closed,0.0,1043.64,2024-12-06,2025-01-17,low
CL-0000341,P-001571,auto,2024-12-07,collision,closed,0.0,13041.14,2024-12-07,2024-12-22,low
CL-0000342,P-001572,homeowners,2025-05-28,hail,closed,0.0,5417.05,2025-05-28,2025-06-02,medium
CL-0000343,P-001580,auto,2024-01-21,comprehensive,open,550.38,1007.43,2024-01-21,,medium
CL-0000344,P-001580,auto,2024-11-04,collision,closed,0.0,490.04,2024-11-04,2024-11-23,low
CL-0000345,P-001591,auto,2025-08-27,comprehensive,closed,0.0,2799.81,2025-08-27,2025-08-31,low
CL-0000346,P-001598,auto,2024-07-10,comprehensive,closed,0.0,1236.22,2024-07-10,2024-07-17,medium
CL-0000347,P-001599,homeowners,2024-05-13,hail,denied,0.0,0.0,2024-05-13,2024-06-08,medium
CL-0000348,P-001599,homeowners,2025-11-08,water_damage,closed,0.0,1525.24,2025-11-08,2025-11-25,cat
CL-0000349,P-001613,homeowners,2025-11-06,hail,closed,0.0,8910.93,2025-11-06,2025-12-07,high
CL-0000350,P-001616,auto,2025-05-01,collision,closed,0.0,1662.2,2025-05-01,2025-05-05,low
CL-0000351,P-001616,auto,2025-06-20,collision,closed,0.0,3079.49,2025-06-20,2025-06-22,high
CL-0000352,P-001625,auto,2024-07-08,comprehensive,closed,0.0,1877.89,2024-07-08,2024-07-16,medium
CL-0000353,P-001634,auto,2024-10-12,collision,closed,0.0,1755.59,2024-10-12,2024-11-01,low
CL-0000354,P-001640,auto,2024-10-28,collision,closed,0.0,2650.21,2024-10-28,2024-10-31,high
CL-0000355,P-001656,auto,2024-08-26,collision,closed,0.0,2352.37,2024-08-26,2024-09-07,low
CL-0000356,P-001662,auto,2025-01-13,comprehensive,closed,0.0,1862.78,2025-01-13,2025-01-17,medium
CL-0000357,P-001668,auto,2024-02-10,theft,closed,0.0,782.33,2024-02-10,2024-03-25,low
CL-0000358,P-001670,homeowners,2024-08-02,theft,denied,0.0,0.0,2024-08-02,2024-08-28,medium
CL-0000359,P-001682,auto,2024-01-17,collision,closed,0.0,2156.95,2024-01-17,2024-02-04,medium
CL-0000360,P-001690,renters,2024-07-19,theft,closed,0.0,1418.54,2024-07-19,2024-08-23,high
CL-0000361,P-001699,homeowners,2024-06-19,hail,closed,0.0,7611.19,2024-06-19,2024-07-13,low
CL-0000362,P-001704,auto,2024-05-26,collision,closed,0.0,2321.77,2024-05-26,2024-06-06,high
CL-0000363,P-001711,homeowners,2024-11-14,hail,open,968.52,1535.64,2024-11-14,,low
CL-0000364,P-001718,auto,2025-08-15,collision,open,2099.98,5842.02,2025-08-15,,low
CL-0000365,P-001720,homeowners,2024-04-20,water_damage,closed,0.0,2586.06,2024-04-20,2024-04-29,high
CL-0000366,P-001730,auto,2024-12-02,comprehensive,denied,0.0,0.0,2024-12-02,2024-12-11,low
CL-0000367,P-001732,auto,2025-01-03,collision,open,346.43,961.11,2025-01-03,,low
CL-0000368,P-001739,homeowners,2025-12-28,water_damage,closed,0.0,1390.1,2025-12-28,2026-01-11,low
CL-0000369,P-001741,renters,2024-07-28,water_damage,closed,0.0,3183.56,2024-07-28,2024-08-04,low
CL-0000370,P-001756,auto,2025-08-21,collision,closed,0.0,717.03,2025-08-21,2025-08-30,high
CL-0000371,P-001775,homeowners,2025-05-22,hail,closed,0.0,4892.19,2025-05-22,2025-06-15,high
CL-0000372,P-001775,homeowners,2025-11-06,water_damage,closed,0.0,2058.99,2025-11-06,2025-11-27,low
CL-0000373,P-001778,auto,2025-03-02,collision,closed,0.0,1439.66,2025-03-02,2025-03-15,medium
CL-0000374,P-001779,homeowners,2024-08-22,water_damage,closed,0.0,4716.76,2024-08-22,2024-09-03,low
CL-0000375,P-001785,auto,2025-07-04,collision,open,1266.95,1322.8,2025-07-04,,low
CL-0000376,P-001788,homeowners,2024-05-07,hail,closed,0.0,4389.47,2024-05-07,2024-05-17,low
CL-0000377,P-001797,auto,2024-01-03,collision,open,187.17,348.7,2024-01-03,,medium
CL-0000378,P-001803,auto,2024-09-16,collision,closed,0.0,1177.87,2024-09-16,2024-10-01,medium
CL-0000379,P-001803,auto,2024-08-01,collision,closed,0.0,8317.68,2024-08-01,2024-08-18,medium
CL-0000380,P-001806,auto,2025-01-10,collision,closed,0.0,1187.15,2025-01-10,2025-01-27,medium
CL-0000381,P-001811,auto,2025-08-27,collision,closed,0.0,2076.59,2025-08-27,2025-09-08,low
CL-0000382,P-001811,auto,2025-09-16,collision,closed,0.0,3801.89,2025-09-16,2025-10-01,low
CL-0000383,P-001814,auto,2025-03-20,comprehensive,closed,0.0,4241.62,2025-03-20,2025-03-27,medium
CL-0000384,P-001817,homeowners,2025-09-16,hail,closed,0.0,5495.78,2025-09-16,2025-10-07,high
CL-0000385,P-001832,auto,2025-03-02,comprehensive,closed,0.0,3178.65,2025-03-02,2025-03-06,cat
CL-0000386,P-001832,auto,2025-05-05,collision,open,1445.55,1809.86,2025-05-05,,low
CL-0000387,P-001849,auto,2025-03-02,collision,closed,0.0,1330.96,2025-03-02,2025-03-04,low
CL-0000388,P-001850,renters,2024-09-25,water_damage,closed,0.0,2776.56,2024-09-25,2024-10-18,low
CL-0000389,P-001854,homeowners,2024-03-18,theft,closed,0.0,652.88,2024-03-18,2024-03-25,high
CL-0000390,P-001855,auto,2025-06-13,comprehensive,closed,0.0,3919.01,2025-06-13,2025-07-11,medium
CL-0000391,P-001857,auto,2025-03-04,comprehensive,denied,0.0,0.0,2025-03-04,2025-03-27,low
CL-0000392,P-001857,auto,2025-01-17,collision,closed,0.0,2396.96,2025-01-17,2025-01-28,low
CL-0000393,P-001860,homeowners,2024-12-24,hail,closed,0.0,3523.34,2024-12-24,2025-01-12,low
CL-0000394,P-001873,auto,2025-06-25,collision,closed,0.0,5029.87,2025-06-25,2025-07-04,low
CL-0000395,P-001875,commercial_property,2024-09-28,theft,closed,0.0,5571.19,2024-09-28,2024-10-11,high
CL-0000396,P-001880,auto,2024-10-06,collision,closed,0.0,3013.34,2024-10-06,2024-10-18,medium
CL-0000397,P-001881,auto,2024-04-10,collision,denied,0.0,0.0,2024-04-10,2024-04-27,high
CL-0000398,P-001887,homeowners,2025-05-28,hail,denied,0.0,0.0,2025-05-28,2025-06-07,low
CL-0000399,P-001888,auto,2025-09-02,collision,closed,0.0,3214.04,2025-09-02,2025-09-13,low
CL-0000400,P-001895,homeowners,2024-11-14,water_damage,closed,0.0,1844.65,2024-11-14,2024-12-10,medium
CL-0000401,P-001897,auto,2025-05-16,collision,closed,0.0,1133.7,2025-05-16,2025-05-17,high
CL-0000402,P-001916,auto,2024-01-14,collision,open,916.57,2082.6,2024-01-14,,low
CL-0000403,P-001916,auto,2024-01-01,comprehensive,closed,0.0,2620.14,2024-01-01,2024-01-11,medium
CL-0000404,P-001922,homeowners,2024-03-07,hail,closed,0.0,3498.13,2024-03-07,2024-03-17,low
CL-0000405,P-001923,auto,2025-01-25,collision,closed,0.0,1537.81,2025-01-25,2025-02-19,high
CL-0000406,P-001924,auto,2024-01-09,collision,closed,0.0,3932.29,2024-01-09,2024-01-15,low
CL-0000407,P-001924,auto,2024-06-28,theft,closed,0.0,750.56,2024-06-28,2024-07-21,low
CL-0000408,P-001929,commercial_property,2024-01-05,water_damage,closed,0.0,9537.76,2024-01-05,2024-01-17,medium
CL-0000409,P-001930,renters,2024-12-18,theft,closed,0.0,149.45,2024-12-18,2024-12-25,high
CL-0000410,P-001931,homeowners,2024-05-25,hail,closed,0.0,3511.01,2024-05-25,2024-05-27,low
CL-0000411,P-001937,auto,2025-04-09,comprehensive,closed,0.0,954.68,2025-04-09,2025-05-16,high
CL-0000412,P-001947,homeowners,2025-03-25,hail,open,1722.52,5365.49,2025-03-25,,medium
CL-0000413,P-001947,homeowners,2024-06-27,hail,closed,0.0,1503.67,2024-06-27,2024-07-29,medium
CL-0000414,P-001952,homeowners,2024-05-14,hail,closed,0.0,3818.08,2024-05-14,2024-05-20,low
CL-0000415,P-001952,homeowners,2025-01-15,hail,closed,0.0,1002.83,2025-01-15,2025-01-20,medium
CL-0000416,P-001953,auto,2025-06-07,collision,closed,0.0,1954.78,2025-06-07,2025-06-23,low
CL-0000417,P-001957,auto,2024-08-27,comprehensive,closed,0.0,2456.72,2024-08-27,2024-10-03,medium
CL-0000418,P-001960,auto,2025-02-13,collision,open,478.33,613.79,2025-02-13,,high
CL-0000419,P-001961,homeowners,2025-06-23,hail,denied,0.0,0.0,2025-06-23,2025-07-01,low
CL-0000420,P-001965,renters,2024-08-09,water_damage,closed,0.0,583.34,2024-08-09,2024-08-27,low
CL-0000421,P-001966,homeowners,2024-06-14,hail,denied,0.0,0.0,2024-06-14,2024-06-19,low
CL-0000422,P-001972,auto,2025-02-16,collision,open,749.52,1824.4,2025-02-16,,medium
CL-0000423,P-001974,auto,2024-11-19,theft,closed,0.0,2308.66,2024-11-19,2024-12-13,low
CL-0000424,P-001976,auto,2025-10-28,comprehensive,closed,0.0,4057.29,2025-10-28,2025-11-27,low
CL-0000425,P-001980,auto,2025-03-28,collision,closed,0.0,1427.4,2025-03-28,2025-05-07,medium
CL-0000426,P-001983,auto,2024-12-06,comprehensive,closed,0.0,3307.38,2024-12-06,2024-12-15,low
CL-0000427,P-001985,auto,2024-04-23,collision,closed,0.0,1508.3,2024-04-23,2024-04-29,low
CL-0000428,P-001987,auto,2025-03-05,comprehensive,closed,0.0,12000.39,2025-03-05,2025-03-13,low
CL-0000429,P-001987,auto,2025-08-04,collision,open,480.99,1667.29,2025-08-04,,low
CL-0000430,P-001992,auto,2024-02-24,comprehensive,closed,0.0,2292.62,2024-02-24,2024-03-09,low
CL-0000431,P-001994,auto,2025-06-02,collision,denied,0.0,0.0,2025-06-02,2025-06-13,low
CL-0000432,P-001998,auto,2025-02-20,comprehensive,closed,0.0,1755.18,2025-02-20,2025-03-04,high
CL-0000433,P-001999,auto,2024-08-02,comprehensive,closed,0.0,1963.19,2024-08-02,2024-08-10,low
CL-0000434,P-002002,homeowners,2024-01-23,hail,closed,0.0,4439.81,2024-01-23,2024-02-10,medium
CL-0000435,P-002003,homeowners,2026-08-23,water_damage,closed,0.0,1921.67,2026-08-23,2026-09-27,medium
CL-0000436,P-002007,auto,2024-08-14,collision,closed,0.0,3341.96,2024-08-14,2024-09-01,low
CL-0000437,P-002007,auto,2025-01-19,collision,closed,0.0,1740.5,2025-01-19,2025-01-26,low
CL-0000438,P-002008,auto,2024-11-16,collision,closed,0.0,1419.63,2024-11-16,2024-11-25,high
CL-0000439,P-002014,auto,2024-07-17,theft,closed,0.0,1318.62,2024-07-17,2024-07-29,medium
CL-0000440,P-002015,auto,2024-07-06,collision,open,826.34,1486.05,2024-07-06,,cat
CL-0000441,P-002015,auto,2025-02-25,collision,closed,0.0,3423.81,2025-02-25,2025-03-10,high
CL-0000442,P-002018,renters,2025-12-11,water_damage,open,3241.66,6724.1,2025-12-11,,low
CL-0000443,P-002025,auto,2025-02-23,collision,open,1062.01,1800.84,2025-02-23,,low
CL-0000444,P-002026,auto,2025-11-28,comprehensive,open,320.18,967.26,2025-11-28,,medium
CL-0000445,P-002026,auto,2024-10-24,comprehensive,denied,0.0,0.0,2024-10-24,2024-11-07,medium
CL-0000446,P-002033,auto,2026-05-11,collision,open,3348.58,10710.52,2026-05-11,,medium
CL-0000447,P-002033,auto,2025-10-14,collision,closed,0.0,2120.12,2025-10-14,2025-10-28,low
CL-0000448,P-002037,auto,2025-08-09,comprehensive,closed,0.0,1121.06,2025-08-09,2025-09-03,high
CL-0000449,P-002044,homeowners,2025-08-15,hail,closed,0.0,1280.2,2025-08-15,2025-08-24,low
CL-0000450,P-002045,auto,2024-05-08,theft,closed,0.0,305.63,2024-05-08,2024-06-05,low
CL-0000451,P-002048,auto,2025-08-10,comprehensive,closed,0.0,1658.88,2025-08-10,2025-09-07,low
CL-0000452,P-002048,auto,2024-03-08,comprehensive,open,491.35,1607.14,2024-03-08,,medium
CL-0000453,P-002051,auto,2024-06-17,collision,closed,0.0,6040.44,2024-06-17,2024-07-01,medium
CL-0000454,P-002053,auto,2024-06-28,comprehensive,closed,0.0,3647.38,2024-06-28,2024-07-09,high
CL-0000455,P-002053,auto,2025-01-28,collision,closed,0.0,1451.7,2025-01-28,2025-02-18,low
CL-0000456,P-002054,renters,2025-01-20,theft,closed,0.0,768.94,2025-01-20,2025-01-30,low
CL-0000457,P-002064,auto,2024-05-05,theft,closed,0.0,747.07,2024-05-05,2024-05-17,low
CL-0000458,P-002064,auto,2025-09-06,comprehensive,open,1024.19,1712.58,2025-09-06,,low
CL-0000459,P-002072,auto,2025-11-13,collision,closed,0.0,2611.97,2025-11-13,2025-11-24,low
CL-0000460,P-002076,auto,2025-12-28,collision,closed,0.0,4635.0,2025-12-28,2026-01-11,medium
CL-0000461,P-002096,homeowners,2025-07-05,fire,closed,0.0,16637.68,2025-07-05,2025-07-16,low
CL-0000462,P-002096,homeowners,2024-07-05,theft,closed,0.0,506.71,2024-07-05,2024-07-14,high
CL-0000463,P-002096,homeowners,2024-06-10,water_damage,closed,0.0,2276.0,2024-06-10,2024-06-14,high
CL-0000464,P-002098,auto,2024-04-16,collision,closed,0.0,3880.06,2024-04-16,2024-05-02,low
CL-0000465,P-002107,auto,2024-02-05,collision,closed,0.0,5886.8,2024-02-05,2024-02-09,medium
CL-0000466,P-002110,homeowners,2024-08-05,hail,open,1050.7,1758.04,2024-08-05,,low
CL-0000467,P-002115,homeowners,2025-08-06,hail,closed,0.0,3287.56,2025-08-06,2025-08-19,low
CL-0000468,P-002116,homeowners,2025-02-09,hail,closed,0.0,3995.6,2025-02-09,2025-02-26,medium
CL-0000469,P-002116,homeowners,2025-11-28,hail,open,771.26,1682.65,2025-11-28,,low
CL-0000470,P-002119,auto,2024-08-03,collision,denied,0.0,0.0,2024-08-03,2024-08-22,high
CL-0000471,P-002121,auto,2024-08-18,collision,closed,0.0,4571.42,2024-08-18,2024-09-12,high
CL-0000472,P-002125,auto,2025-12-15,collision,closed,0.0,5118.8,2025-12-15,2025-12-26,low
CL-0000473,P-002125,auto,2024-04-23,collision,closed,0.0,967.94,2024-04-23,2024-05-12,medium
CL-0000474,P-002133,auto,2025-12-26,collision,open,1246.87,1489.73,2025-12-26,,medium
CL-0000475,P-002135,auto,2025-12-13,collision,closed,0.0,1701.76,2025-12-13,2025-12-21,low
CL-0000476,P-002135,auto,2025-08-21,collision,closed,0.0,2595.66,2025-08-21,2025-09-05,low
CL-0000477,P-002135,auto,2025-11-28,theft,open,1275.71,4206.43,2025-11-28,,high
CL-0000478,P-002139,auto,2024-03-26,collision,closed,0.0,3982.88,2024-03-26,2024-04-04,low
CL-0000479,P-002144,auto,2024-01-28,collision,closed,0.0,3003.17,2024-01-28,2024-02-12,high
CL-0000480,P-002155,homeowners,2024-12-23,water_damage,closed,0.0,4343.52,2024-12-23,2025-01-06,low
CL-0000481,P-002165,homeowners,2025-08-16,water_damage,open,2626.1,3129.35,2025-08-16,,medium
CL-0000482,P-002173,auto,2025-03-27,comprehensive,open,596.99,1025.73,2025-03-27,,low
CL-0000483,P-002175,renters,2025-04-07,theft,closed,0.0,1121.95,2025-04-07,2025-04-26,medium
CL-0000484,P-002178,auto,2025-07-10,comprehensive,closed,0.0,1821.02,2025-07-10,2025-08-02,medium
CL-0000485,P-002194,auto,2024-02-28,collision,closed,0.0,1410.71,2024-02-28,2024-03-22,low
CL-0000486,P-002195,auto,2024-09-18,collision,open,1922.28,2854.67,2024-09-18,,low
CL-0000487,P-002199,auto,2024-01-15,collision,open,954.75,1744.51,2024-01-15,,medium
CL-0000488,P-002203,auto,2025-01-27,comprehensive,closed,0.0,5849.68,2025-01-27,2025-02-26,low
CL-0000489,P-002207,auto,2025-10-22,collision,closed,0.0,313.18,2025-10-22,2025-10-28,low
