vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-000640,P-000640,Skoda,Octavia,2010,13227,46.2,0.226,3.3,6.7,0.346
V-000643,P-000643,Skoda,Superb,2016,8409,50.6,0.236,1.7,1.8,0.046
V-000646,P-000646,Skoda,Octavia,2019,14972,68.5,0.074,1.5,0.8,0.486
V-000647,P-000647,Dacia,Duster,2017,2000,71.3,0.277,5.6,3.0,0.441
V-000648,P-000648,Skoda,Octavia,2020,8627,53.4,0.297,6.4,0.7,0.317
V-000649,P-000649,Toyota,Yaris,2019,19057,80.8,0.226,6.2,1.1,0.246
V-000651,P-000651,Dacia,Duster,2012,7894,70.0,0.05,1.7,3.2,0.408
V-000652,P-000652,Renault,Captur,2011,10119,62.2,0.774,6.6,0.6,0.25
V-000653,P-000653,Renault,Clio,2014,7177,87.1,0.363,4.9,1.6,0.244
V-000654,P-000654,Dacia,Sandero,2020,7996,86.1,0.158,11.1,3.6,0.213
V-000655,P-000655,Renault,Captur,2005,19975,67.9,0.194,9.7,2.4,0.342
V-000656,P-000656,Dacia,Logan,2018,13351,69.0,0.162,5.5,3.2,0.06
V-000659,P-000659,Renault,Megane,2008,18634,44.2,0.35,4.3,0.2,0.239
V-000662,P-000662,Skoda,Octavia,2019,7465,77.5,0.312,4.0,2.7,0.081
V-000663,P-000663,Toyota,Yaris,2008,13034,76.6,0.536,4.4,3.5,0.369
V-000667,P-000667,Dacia,Sandero,2018,10411,56.3,0.535,0.6,0.4,0.301
V-000668,P-000668,Volkswagen,Polo,2012,24126,92.3,0.188,9.7,6.6,0.399
V-000671,P-000671,Skoda,Fabia,2005,14802,62.5,0.213,1.1,6.6,0.448
V-000675,P-000675,Dacia,Sandero,2016,14853,48.7,0.267,1.9,0.4,0.353
V-000676,P-000676,Dacia,Sandero,2013,15859,95.3,0.636,2.5,0.9,0.579
V-000678,P-000678,Toyota,Corolla,2015,8239,60.6,0.664,6.2,2.1,0.244
V-000679,P-000679,Volkswagen,Polo,2006,12305,79.1,0.483,0.4,3.8,0.267
V-000680,P-000680,Skoda,Octavia,2016,6049,74.1,0.34,5.0,1.6,0.448
V-000682,P-000682,Dacia,Sandero,2013,3785,56.9,0.579,2.0,1.9,0.238
V-000693,P-000693,Dacia,Duster,2008,12472,86.2,0.189,5.0,1.3,0.047
V-000694,P-000694,Toyota,RAV4,2024,6665,63.3,0.074,5.4,1.6,0.076
V-000698,P-000698,Skoda,Superb,2011,9127,72.9,0.063,1.0,3.1,0.299
V-000705,P-000705,Toyota,Corolla,2018,15271,74.5,0.258,4.9,3.9,0.369
V-000706,P-000706,Renault,Captur,2022,9020,62.9,0.233,4.7,2.3,0.131
V-000707,P-000707,Volkswagen,Passat,2010,18073,85.0,0.138,5.3,4.7,0.219
V-000709,P-000709,Volkswagen,Passat,2006,14712,82.1,0.585,0.4,1.4,0.433
V-000712,P-000712,Volkswagen,Polo,2024,14579,72.9,0.289,4.7,0.5,0.071
V-000713,P-000713,Toyota,RAV4,2018,7002,73.2,0.305,2.8,1.4,0.257
V-000714,P-000714,Renault,Captur,2023,6256,75.1,0.466,0.5,0.7,0.082
V-000715,P-000715,Skoda,Fabia,2011,10606,75.6,0.308,2.9,5.3,0.415
V-000716,P-000716,Dacia,Sandero,2008,11468,81.9,0.166,3.4,1.9,0.446
V-000717,P-000717,Dacia,Duster,2013,8152,83.2,0.224,0.4,0.5,0.036
V-000718,P-000718,Toyota,RAV4,2013,13750,58.8,0.393,2.2,2.5,0.166
V-000720,P-000720,Toyota,Yaris,2017,15339,69.2,0.15,1.1,2.1,0.09
V-000722,P-000722,Skoda,Fabia,2010,10921,93.4,0.311,12.7,0.5,0.1
V-000723,P-000723,Volkswagen,Polo,2022,11768,72.2,0.088,2.5,1.1,0.262
V-000729,P-000729,Renault,Megane,2015,12399,71.5,0.633,3.1,1.6,0.291
V-000733,P-000733,Skoda,Fabia,2013,14853,43.3,0.081,6.1,4.4,0.623
V-000734,P-000734,Renault,Megane,2018,15634,91.1,0.539,5.9,1.6,0.25
V-000737,P-000737,Renault,Clio,2022,10544,75.5,0.281,2.4,0.4,0.486
V-000738,P-000738,Skoda,Octavia,2013,12909,70.3,0.454,5.5,1.4,0.065
V-000739,P-000739,Renault,Megane,2009,15273,98.0,0.411,5.6,5.0,0.354
V-000742,P-000742,Dacia,Logan,2007,14024,83.7,0.293,6.9,3.7,0.114
V-000743,P-000743,Volkswagen,Polo,2020,8301,78.5,0.181,6.8,0.1,0.096
V-000744,P-000744,Volkswagen,Polo,2024,12637,69.1,0.264,5.8,1.2,0.095
V-000746,P-000746,Volkswagen,Passat,2014,14767,67.1,0.3,1.6,4.9,0.132
V-000748,P-000748,Renault,Megane,2005,20704,64.5,0.084,1.2,1.8,0.48
V-000749,P-000749,Skoda,Superb,2010,2000,64.3,0.249,0.4,6.1,0.072
V-000750,P-000750,Volkswagen,Golf,2020,14272,71.5,0.457,11.9,0.1,0.368
V-000751,P-000751,Skoda,Octavia,2017,2000,70.4,0.285,10.1,4.7,0.117
V-000752,P-000752,Skoda,Octavia,2014,17581,85.8,0.073,5.4,0.4,0.105
V-000754,P-000754,Skoda,Superb,2011,14319,72.6,0.183,1.7,2.6,0.166
V-000755,P-000755,Skoda,Fabia,2016,7979,74.1,0.215,2.8,2.6,0.329
V-000756,P-000756,Dacia,Logan,2023,22452,77.1,0.178,0.3,0.6,0.581
V-000757,P-000757,Renault,Megane,2010,6034,75.9,0.521,4.9,0.6,0.484
V-000758,P-000758,Skoda,Octavia,2012,18479,70.4,0.19,5.3,0.6,0.146
V-000759,P-000759,Volkswagen,Polo,2020,15442,64.7,0.311,4.2,0.9,0.231
V-000760,P-000760,Skoda,Octavia,2015,21783,65.5,0.224,1.1,1.7,0.303
V-000761,P-000761,Volkswagen,Polo,2017,8069,74.2,0.112,8.4,1.3,0.348
V-000762,P-000762,Dacia,Duster,2022,16401,95.4,0.476,0.9,2.1,0.03
V-000765,P-000765,Dacia,Sandero,2005,3579,71.5,0.396,4.9,1.7,0.207
V-000769,P-000769,Volkswagen,Polo,2016,13076,70.8,0.662,6.4,0.1,0.43
V-000770,P-000770,Renault,Megane,2010,12693,69.1,0.394,3.2,1.5,0.471
V-000774,P-000774,Volkswagen,Passat,2009,7429,63.6,0.174,1.7,0.9,0.126
V-000775,P-000775,Toyota,Yaris,2013,20047,73.1,0.403,4.2,0.3,0.398
V-000776,P-000776,Renault,Captur,2018,22775,63.6,0.067,2.8,4.9,0.054
V-000779,P-000779,Toyota,Corolla,2024,2000,66.3,0.148,5.0,1.1,0.336
V-000781,P-000781,Renault,Clio,2005,8901,59.8,0.234,11.1,2.2,0.341
V-000784,P-000784,Toyota,RAV4,2022,7939,68.4,0.349,5.1,0.5,0.346
V-000789,P-000789,Toyota,Yaris,2019,17613,63.2,0.259,0.3,3.3,0.062
V-000791,P-000791,Dacia,Sandero,2012,3650,81.6,0.318,4.3,1.2,0.084
V-000792,P-000792,Skoda,Superb,2008,13123,61.0,0.34,7.5,3.5,0.107
V-000793,P-000793,Dacia,Duster,2005,10329,69.5,0.042,2.2,1.2,0.203
V-000799,P-000799,Dacia,Duster,2020,2000,75.1,0.266,7.6,0.6,0.332
V-000800,P-000800,Volkswagen,Golf,2017,13024,97.3,0.112,5.5,2.0,0.173
V-000802,P-000802,Dacia,Sandero,2013,9377,72.4,0.199,9.2,3.5,0.279
V-000803,P-000803,Dacia,Duster,2011,22741,76.1,0.238,1.7,3.4,0.172
V-000810,P-000810,Toyota,Corolla,2023,19010,92.2,0.098,3.8,1.5,0.121
V-000813,P-000813,Dacia,Logan,2016,2000,68.5,0.382,1.5,0.2,0.105
V-000816,P-000816,Renault,Captur,2022,15150,74.2,0.449,5.4,0.1,0.083
V-000817,P-000817,Dacia,Logan,2021,2000,46.3,0.073,1.9,0.3,0.197
V-000818,P-000818,Skoda,Superb,2008,10461,78.4,0.274,2.0,0.6,0.256
V-000820,P-000820,Renault,Clio,2009,27101,54.9,0.659,8.0,2.4,0.318
V-000822,P-000822,Toyota,RAV4,2011,8226,98.0,0.365,4.0,2.2,0.072
V-000825,P-000825,Dacia,Duster,2008,16421,55.1,0.475,4.5,1.6,0.307
V-000828,P-000828,Toyota,Yaris,2020,10054,60.5,0.075,5.1,0.9,0.322
V-000829,P-000829,Volkswagen,Golf,2010,5038,84.4,0.377,0.8,2.8,0.118
V-000834,P-000834,Dacia,Sandero,2019,12141,78.9,0.159,5.0,1.1,0.422
V-000838,P-000838,Renault,Clio,2018,15287,48.4,0.086,1.3,5.0,0.308
V-000842,P-000842,Toyota,Corolla,2015,4551,58.2,0.269,6.9,0.2,0.101
V-000843,P-000843,Renault,Megane,2012,11301,68.5,0.177,4.9,0.3,0.406
V-000846,P-000846,Toyota,Yaris,2008,6943,68.9,0.212,7.9,0.4,0.419
V-000848,P-000848,Skoda,Superb,2023,16356,65.7,0.235,14.0,2.2,0.4
V-000849,P-000849,Renault,Megane,2013,7528,57.2,0.106,9.2,1.2,0.091
V-000852,P-000852,Toyota,RAV4,2014,16450,54.4,0.195,1.5,4.2,0.436
V-000855,P-000855,Toyota,Yaris,2022,2000,79.1,0.273,3.3,0.1,0.213
V-000856,P-000856,Toyota,Yaris,2018,10568,88.2,0.406,1.3,2.7,0.153
V-000858,P-000858,Skoda,Fabia,2022,6973,59.0,0.448,4.4,7.1,0.075
V-000864,P-000864,Volkswagen,Passat,2005,11134,75.9,0.121,3.1,10.2,0.219
V-000867,P-000867,Volkswagen,Passat,2012,23939,44.9,0.354,2.3,2.6,0.169
V-000869,P-000869,Skoda,Fabia,2016,14230,53.9,0.048,1.3,3.2,0.03
V-000870,P-000870,Skoda,Superb,2022,6074,71.9,0.288,0.9,5.7,0.169
V-000871,P-000871,Renault,Captur,2023,14044,91.4,0.448,5.5,0.1,0.07
V-000872,P-000872,Skoda,Fabia,2020,7985,76.0,0.471,0.7,2.3,0.366
V-000875,P-000875,Toyota,Corolla,2011,13431,69.6,0.236,1.4,5.7,0.038
V-000876,P-000876,Toyota,RAV4,2023,15665,65.2,0.574,0.1,1.1,0.066
V-000878,P-000878,Toyota,Corolla,2020,8357,67.7,0.212,6.4,0.6,0.417
V-000880,P-000880,Volkswagen,Passat,2023,6768,74.3,0.335,13.7,0.9,0.073
V-000881,P-000881,Skoda,Superb,2006,5735,58.1,0.231,8.7,1.7,0.568
V-000884,P-000884,Dacia,Logan,2011,12497,72.2,0.156,0.9,2.6,0.268
V-000888,P-000888,Toyota,RAV4,2022,19295,92.1,0.623,4.0,1.7,0.081
V-000890,P-000890,Dacia,Duster,2012,3270,80.5,0.116,5.7,1.1,0.2
V-000891,P-000891,Dacia,Logan,2015,2424,89.1,0.595,15.4,1.7,0.267
V-000893,P-000893,Skoda,Superb,2024,22615,98.0,0.276,5.9,0.4,0.093
V-000894,P-000894,Skoda,Superb,2024,19262,63.3,0.181,3.1,3.6,0.091
V-000896,P-000896,Skoda,Superb,2009,12607,60.9,0.156,6.4,0.6,0.421
V-000903,P-000903,Skoda,Superb,2010,8572,57.3,0.254,1.1,0.0,0.211
V-000904,P-000904,Volkswagen,Polo,2021,15405,71.6,0.327,6.6,1.6,0.224
V-000905,P-000905,Volkswagen,Polo,2013,17896,88.1,0.333,4.9,3.5,0.519
V-000906,P-000906,Dacia,Duster,2016,16871,72.1,0.425,3.4,1.5,0.393
V-000907,P-000907,Volkswagen,Passat,2021,7643,59.4,0.313,5.7,2.2,0.455
V-000913,P-000913,Skoda,Superb,2009,10423,77.2,0.251,1.4,1.7,0.229
V-000914,P-000914,Toyota,Yaris,2018,15194,81.3,0.406,1.9,0.7,0.063
V-000915,P-000915,Volkswagen,Golf,2007,12437,56.6,0.149,2.8,2.3,0.473
V-000916,P-000916,Toyota,Corolla,2005,24677,69.7,0.169,2.9,0.9,0.322
V-000917,P-000917,Renault,Captur,2016,18226,62.6,0.128,0.9,2.5,0.304
V-000918,P-000918,Dacia,Sandero,2010,18112,63.9,0.201,5.6,2.0,0.443
V-000919,P-000919,Renault,Clio,2023,15802,68.8,0.306,2.2,1.9,0.09
V-000920,P-000920,Dacia,Sandero,2023,12722,71.6,0.043,6.3,2.9,0.462
V-000925,P-000925,Volkswagen,Golf,2020,5619,86.6,0.229,1.8,0.5,0.101
V-000926,P-000926,Dacia,Logan,2012,6548,86.0,0.184,1.1,1.1,0.331
V-000927,P-000927,Toyota,Corolla,2011,15332,59.0,0.269,8.5,0.8,0.176
V-000928,P-000928,Volkswagen,Polo,2018,13687,65.3,0.588,8.1,2.4,0.124
V-000929,P-000929,Volkswagen,Polo,2021,7939,80.4,0.17,3.1,0.4,0.242
V-000931,P-000931,Dacia,Sandero,2021,12146,65.8,0.263,0.6,1.2,0.182
V-000932,P-000932,Dacia,Duster,2014,20559,86.7,0.297,1.1,2.9,0.328
V-000933,P-000933,Skoda,Octavia,2022,8508,61.8,0.119,2.3,0.2,0.246
V-000934,P-000934,Renault,Megane,2015,14502,84.0,0.24,5.1,1.0,0.008
V-000937,P-000937,Dacia,Sandero,2022,10940,73.7,0.401,3.4,4.4,0.397
V-000938,P-000938,Skoda,Superb,2014,18997,56.8,0.118,5.4,1.0,0.403
V-000942,P-000942,Volkswagen,Polo,2022,5665,76.9,0.349,3.2,0.6,0.181
V-000944,P-000944,Volkswagen,Polo,2020,17874,67.8,0.26,2.7,1.4,0.37
V-000946,P-000946,Renault,Megane,2017,2000,62.8,0.32,7.4,7.3,0.147
V-000951,P-000951,Renault,Clio,2020,6027,93.4,0.633,4.0,1.3,0.348
V-000953,P-000953,Toyota,Yaris,2020,13906,80.6,0.253,10.5,2.0,0.247
V-000954,P-000954,Toyota,Yaris,2009,18387,79.1,0.104,1.8,3.3,0.372
V-000955,P-000955,Toyota,Yaris,2022,14994,59.4,0.088,0.9,3.7,0.539
V-000957,P-000957,Dacia,Duster,2006,23962,62.9,0.316,1.4,3.2,0.076
V-000959,P-000959,Renault,Clio,2013,21969,62.5,0.254,4.0,0.2,0.263
V-000960,P-000960,Renault,Megane,2022,7731,51.7,0.229,4.9,2.5,0.616
V-000961,P-000961,Dacia,Logan,2021,23751,62.8,0.259,14.7,0.7,0.284
V-000962,P-000962,Renault,Captur,2005,14165,80.2,0.251,5.4,0.0,0.649
V-000964,P-000964,Skoda,Octavia,2005,9785,70.6,0.096,10.7,1.0,0.359
V-000968,P-000968,Renault,Captur,2019,19538,86.5,0.415,15.7,3.5,0.406
V-000970,P-000970,Skoda,Superb,2013,12230,81.8,0.178,1.6,10.0,0.396
V-000971,P-000971,Renault,Captur,2009,14231,88.9,0.49,6.9,2.2,0.187
V-000973,P-000973,Toyota,Yaris,2008,12546,74.9,0.274,9.0,0.4,0.594
V-000976,P-000976,Dacia,Duster,2011,10452,61.8,0.483,0.8,4.4,0.18
V-000977,P-000977,Skoda,Superb,2008,11731,76.2,0.175,5.9,3.5,0.166
V-000981,P-000981,Volkswagen,Polo,2021,12351,71.3,0.383,1.4,1.0,0.042
V-000982,P-000982,Volkswagen,Golf,2017,16268,63.6,0.232,1.0,2.2,0.128
V-000985,P-000985,Toyota,Yaris,2021,18511,62.9,0.197,2.5,1.6,0.181
V-000987,P-000987,Volkswagen,Golf,2013,5528,79.4,0.112,0.9,1.3,0.05
V-000991,P-000991,Skoda,Fabia,2006,10070,75.9,0.079,5.7,2.2,0.167
V-000993,P-000993,Dacia,Sandero,2019,20007,72.2,0.199,11.7,2.2,0.114
V-000997,P-000997,Dacia,Logan,2006,11243,60.5,0.456,2.0,3.0,0.378
V-000998,P-000998,Toyota,RAV4,2017,12906,91.2,0.405,3.3,1.5,0.334
V-001008,P-001008,Toyota,Corolla,2024,6042,65.1,0.128,1.3,3.6,0.457
V-001009,P-001009,Volkswagen,Polo,2009,19271,71.6,0.735,9.3,0.6,0.102
V-001010,P-001010,Volkswagen,Golf,2024,13931,55.5,0.032,2.6,1.4,0.23
V-001011,P-001011,Toyota,Corolla,2008,9064,53.5,0.308,5.3,4.6,0.069
V-001014,P-001014,Toyota,RAV4,2009,13611,60.2,0.361,8.1,5.9,0.134
V-001016,P-001016,Dacia,Logan,2018,2000,64.9,0.301,3.1,6.7,0.4
V-001017,P-001017,Renault,Clio,2020,7668,75.4,0.217,0.8,2.6,0.193
V-001018,P-001018,Volkswagen,Golf,2023,6392,73.9,0.221,4.0,2.8,0.56
V-001020,P-001020,Skoda,Octavia,2017,10524,75.8,0.686,1.7,5.7,0.148
V-001023,P-001023,Skoda,Superb,2005,14845,74.0,0.158,0.7,1.0,0.086
V-001027,P-001027,Dacia,Logan,2006,6501,72.9,0.161,1.6,1.8,0.274
V-001029,P-001029,Volkswagen,Polo,2011,9514,62.7,0.416,5.6,1.2,0.318
V-001030,P-001030,Skoda,Fabia,2016,3112,86.9,0.352,4.1,0.7,0.279
V-001033,P-001033,Volkswagen,Golf,2010,19359,72.4,0.193,0.1,1.6,0.346
V-001034,P-001034,Skoda,Fabia,2014,7626,83.3,0.116,5.4,6.5,0.457
V-001036,P-001036,Volkswagen,Polo,2021,19834,48.6,0.109,4.9,1.5,0.124
V-001039,P-001039,Dacia,Duster,2006,6847,67.6,0.435,4.6,0.4,0.535
V-001041,P-001041,Renault,Megane,2022,12359,74.8,0.297,3.1,2.2,0.586
V-001044,P-001044,Renault,Megane,2018,17874,86.0,0.238,2.9,2.1,0.092
V-001046,P-001046,Volkswagen,Passat,2006,13409,74.5,0.413,2.4,0.9,0.395
V-001047,P-001047,Toyota,RAV4,2005,15911,81.7,0.141,6.8,1.2,0.164
V-001048,P-001048,Skoda,Fabia,2011,12495,72.9,0.3,4.6,0.1,0.186
V-001049,P-001049,Skoda,Superb,2011,9015,70.7,0.196,2.6,5.3,0.583
V-001050,P-001050,Dacia,Logan,2015,21588,78.0,0.194,4.6,1.9,0.466
V-001052,P-001052,Skoda,Fabia,2005,10229,42.5,0.436,2.4,4.6,0.024
V-001053,P-001053,Volkswagen,Golf,2024,9950,60.4,0.369,5.8,2.3,0.516
V-001058,P-001058,Renault,Clio,2016,8897,88.1,0.348,6.8,5.2,0.098
V-001066,P-001066,Skoda,Superb,2020,8237,85.8,0.155,2.6,0.3,0.278
V-001068,P-001068,Dacia,Logan,2023,17993,70.3,0.407,8.8,2.6,0.246
V-001069,P-001069,Renault,Clio,2008,5534,52.4,0.07,4.8,2.0,0.054
V-001072,P-001072,Toyota,Yaris,2010,7821,60.4,0.44,0.7,2.8,0.533
V-001075,P-001075,Dacia,Logan,2021,8463,80.5,0.089,1.3,0.6,0.095
V-001079,P-001079,Dacia,Sandero,2008,13927,57.6,0.388,10.5,0.5,0.413
V-001081,P-001081,Dacia,Logan,2016,5795,57.3,0.153,9.7,0.0,0.023
V-001082,P-001082,Renault,Captur,2007,18833,78.8,0.265,4.7,4.7,0.523
V-001084,P-001084,Renault,Megane,2017,2000,65.3,0.117,2.8,1.4,0.185
V-001087,P-001087,Dacia,Sandero,2022,21183,67.3,0.407,11.5,2.8,0.216
V-001088,P-001088,Dacia,Sandero,2010,10259,70.9,0.277,17.2,8.2,0.172
V-001096,P-001096,Volkswagen,Polo,2011,10422,47.4,0.797,15.6,0.6,0.122
V-001099,P-001099,Dacia,Duster,2019,2000,70.8,0.365,9.6,1.1,0.141
V-001100,P-001100,Toyota,RAV4,2015,15096,64.1,0.193,2.1,0.7,0.033
V-001102,P-001102,Dacia,Duster,2007,16996,41.8,0.117,5.0,5.7,0.355
V-001104,P-001104,Toyota,Corolla,2015,14477,78.4,0.219,1.7,0.9,0.162
V-001106,P-001106,Skoda,Superb,2023,19186,44.1,0.143,10.5,3.6,0.463
V-001108,P-001108,Skoda,Octavia,2005,13361,67.4,0.225,3.2,0.2,0.407
V-001111,P-001111,Dacia,Sandero,2022,18029,73.7,0.198,10.6,2.3,0.49
V-001112,P-001112,Volkswagen,Golf,2009,14949,66.4,0.54,1.4,2.6,0.481
V-001113,P-001113,Dacia,Sandero,2015,8850,63.8,0.225,2.0,5.9,0.287
V-001117,P-001117,Skoda,Fabia,2012,11003,61.9,0.171,1.8,1.7,0.344
V-001118,P-001118,Dacia,Sandero,2022,11222,66.8,0.38,2.3,1.4,0.162
V-001121,P-001121,Volkswagen,Golf,2012,9923,64.4,0.182,4.0,1.4,0.107
V-001125,P-001125,Skoda,Octavia,2013,14571,98.0,0.631,4.8,5.6,0.265
V-001129,P-001129,Skoda,Fabia,2021,8643,78.3,0.051,2.4,3.9,0.268
V-001131,P-001131,Dacia,Duster,2011,2000,58.0,0.171,1.6,0.2,0.294
V-001132,P-001132,Dacia,Sandero,2021,15179,66.2,0.231,3.7,0.9,0.096
V-001134,P-001134,Volkswagen,Polo,2020,9959,71.5,0.651,9.2,2.2,0.603
V-001135,P-001135,Volkswagen,Golf,2018,10335,51.2,0.212,0.4,2.7,0.128
V-001139,P-001139,Skoda,Superb,2008,13432,79.0,0.276,0.4,2.4,0.226
V-001140,P-001140,Dacia,Logan,2013,10333,75.9,0.395,1.5,1.3,0.241
V-001142,P-001142,Volkswagen,Polo,2010,19341,66.6,0.141,3.5,2.4,0.349
V-001145,P-001145,Toyota,RAV4,2012,2000,97.8,0.488,0.6,3.6,0.167
V-001146,P-001146,Skoda,Fabia,2010,13623,65.8,0.34,12.0,3.1,0.402
V-001150,P-001150,Volkswagen,Passat,2017,15413,65.6,0.182,4.0,1.5,0.562
V-001151,P-001151,Skoda,Superb,2013,9565,81.5,0.193,4.7,0.2,0.488
V-001152,P-001152,Volkswagen,Polo,2024,18661,67.6,0.328,3.0,4.6,0.323
V-001158,P-001158,Renault,Clio,2006,12522,73.9,0.096,0.7,1.9,0.238
V-001162,P-001162,Renault,Megane,2019,12745,84.6,0.362,6.4,2.2,0.487
V-001165,P-001165,Toyota,RAV4,2022,5465,76.4,0.42,2.7,0.4,0.188
V-001167,P-001167,Dacia,Logan,2005,13704,79.5,0.325,4.0,0.2,0.287
V-001168,P-001168,Skoda,Octavia,2020,19225,54.8,0.247,2.3,1.3,0.152
V-001169,P-001169,Dacia,Sandero,2009,15343,72.8,0.058,1.4,6.6,0.328
V-001170,P-001170,Skoda,Octavia,2022,3533,84.6,0.316,2.4,1.8,0.17
V-001171,P-001171,Renault,Megane,2006,10941,73.2,0.295,2.1,0.9,0.395
V-001174,P-001174,Skoda,Octavia,2024,16797,67.2,0.393,1.3,3.8,0.136
V-001179,P-001179,Renault,Clio,2018,2000,54.1,0.287,2.4,0.2,0.388
V-001181,P-001181,Dacia,Duster,2023,18009,86.2,0.335,6.5,1.9,0.363
V-001184,P-001184,Toyota,Corolla,2012,10719,42.0,0.37,0.2,0.9,0.479
V-001186,P-001186,Dacia,Duster,2023,7315,46.5,0.238,5.5,2.1,0.101
V-001187,P-001187,Toyota,RAV4,2020,5104,65.6,0.585,4.3,1.0,0.074
V-001189,P-001189,Skoda,Superb,2022,2085,56.1,0.068,2.3,3.1,0.43
V-001192,P-001192,Dacia,Duster,2024,8974,59.4,0.114,0.5,2.3,0.398
V-001201,P-001201,Dacia,Sandero,2007,9842,68.9,0.344,2.1,0.0,0.198
V-001203,P-001203,Renault,Megane,2011,12385,79.7,0.466,4.2,2.8,0.262
V-001204,P-001204,Renault,Clio,2014,21669,72.3,0.408,4.0,3.3,0.044
V-001209,P-001209,Toyota,RAV4,2021,20805,63.6,0.375,2.6,1.8,0.1
V-001212,P-001212,Dacia,Sandero,2007,12764,64.0,0.38,3.5,4.5,0.325
V-001213,P-001213,Toyota,Corolla,2017,12274,58.5,0.57,3.0,2.9,0.407
V-001216,P-001216,Skoda,Octavia,2010,16831,70.9,0.315,4.4,5.9,0.404
V-001225,P-001225,Volkswagen,Polo,2018,14803,60.2,0.186,3.3,1.5,0.089
V-001226,P-001226,Skoda,Fabia,2008,15587,91.9,0.147,3.4,0.8,0.439
V-001230,P-001230,Dacia,Logan,2007,14826,63.0,0.318,1.8,2.2,0.152
V-001231,P-001231,Skoda,Superb,2017,7889,57.4,0.364,5.0,5.1,0.225
V-001232,P-001232,Volkswagen,Passat,2019,21429,82.0,0.072,8.5,1.6,0.338
V-001234,P-001234,Volkswagen,Passat,2024,9917,73.9,0.079,13.2,2.5,0.413
V-001236,P-001236,Skoda,Octavia,2014,17924,75.5,0.114,0.8,3.9,0.416
V-001240,P-001240,Dacia,Sandero,2008,8085,68.8,0.491,4.6,1.0,0.154
V-001246,P-001246,Skoda,Fabia,2009,11295,67.9,0.304,1.5,8.7,0.166
V-001254,P-001254,Dacia,Duster,2007,10694,94.3,0.141,3.3,8.2,0.422
V-001255,P-001255,Skoda,Fabia,2014,2591,74.3,0.753,8.8,3.0,0.493
V-001264,P-001264,Toyota,RAV4,2011,13425,69.5,0.237,3.8,1.4,0.221
V-001265,P-001265,Toyota,RAV4,2023,15280,55.2,0.117,2.1,0.9,0.415
V-001269,P-001269,Volkswagen,Passat,2017,11066,83.0,0.389,7.3,1.4,0.367
V-001270,P-001270,Volkswagen,Golf,2007,11251,74.8,0.232,6.2,1.9,0.379
V-001275,P-001275,Skoda,Octavia,2013,20308,59.3,0.356,1.6,2.5,0.245
V-001276,P-001276,Renault,Clio,2023,6748,69.6,0.318,1.2,3.9,0.215
V-001277,P-001277,Skoda,Superb,2012,13152,72.2,0.745,4.9,0.6,0.474
V-001279,P-001279,Volkswagen,Polo,2018,6467,69.8,0.056,1.6,0.5,0.128
V-001280,P-001280,Toyota,RAV4,2009,18540,89.8,0.059,0.6,1.5,0.235
V-001281,P-001281,Toyota,Corolla,2024,18229,56.1,0.11,3.2,4.0,0.11
V-001283,P-001283,Renault,Clio,2024,20928,45.1,0.163,4.2,1.2,0.16
V-001284,P-001284,Volkswagen,Golf,2020,14022,49.5,0.418,6.0,1.6,0.497
V-001285,P-001285,Dacia,Logan,2007,7045,57.8,0.39,9.7,2.4,0.592
V-001286,P-001286,Volkswagen,Polo,2016,2000,66.0,0.25,5.7,3.6,0.356
V-001289,P-001289,Skoda,Fabia,2010,12594,78.7,0.183,1.4,2.5,0.494
V-001290,P-001290,Renault,Megane,2014,18502,64.6,0.142,8.3,0.8,0.119
V-001292,P-001292,Volkswagen,Golf,2005,23897,47.0,0.117,8.8,0.5,0.173
V-001293,P-001293,Toyota,Yaris,2020,3313,71.3,0.093,0.4,3.7,0.222
V-001294,P-001294,Dacia,Duster,2022,18243,52.1,0.122,5.8,0.6,0.29
V-001297,P-001297,Skoda,Fabia,2020,8394,63.9,0.064,4.5,2.6,0.414
V-001299,P-001299,Renault,Captur,2021,15185,86.7,0.413,5.7,0.8,0.261
V-001301,P-001301,Volkswagen,Polo,2010,4509,62.3,0.106,3.6,1.4,0.072
V-001307,P-001307,Volkswagen,Passat,2023,12959,76.1,0.505,1.1,4.0,0.405
V-001309,P-001309,Skoda,Octavia,2024,3055,69.7,0.181,7.2,1.5,0.347
V-001310,P-001310,Dacia,Duster,2012,15197,77.0,0.232,2.2,8.6,0.113
V-001314,P-001314,Toyota,RAV4,2010,13327,66.6,0.147,4.3,1.9,0.211
V-001318,P-001318,Skoda,Superb,2007,9235,72.9,0.143,4.7,1.1,0.306
V-001325,P-001325,Toyota,Yaris,2018,7711,51.1,0.427,8.0,1.5,0.415
V-001326,P-001326,Skoda,Superb,2006,15841,68.2,0.419,3.0,0.9,0.565
V-001327,P-001327,Volkswagen,Golf,2020,12308,64.6,0.313,6.2,3.9,0.157
V-001330,P-001330,Skoda,Superb,2018,6738,64.2,0.282,3.0,2.6,0.173
V-001333,P-001333,Renault,Clio,2013,15612,92.2,0.238,1.8,4.3,0.163
V-001336,P-001336,Volkswagen,Passat,2009,9388,71.8,0.308,7.4,1.5,0.541
V-001340,P-001340,Toyota,Corolla,2020,15175,66.3,0.404,1.2,2.3,0.566
